Date;CO2;SO2;Rh;Tair;P;Latitude;Longitude;Elevation
27/11/2012 14:14:25;209.59;7.0897;14.334;17.389;706.89;-25.153724961;-68.5233459715;5004.28
27/11/2012 14:14:27;216.92;6.9551;14.315;17.404;706.94;-25.1537320018;-68.5233309679;5005.24
27/11/2012 14:14:29;216.77;7.2628;14.406;17.404;706.89;-25.1537360251;-68.5233230051;5004.76
27/11/2012 14:14:31;215.34;7.6667;14.491;17.413;706.89;-25.1537360251;-68.5233149584;5005.24
27/11/2012 14:14:33;214.33;7.8013;14.458;17.423;706.94;-25.1537380368;-68.5233080015;5005.24
27/11/2012 14:14:35;214.48;7.3526;14.41;17.427;706.94;-25.1537380368;-68.5233080015;5004.76
27/11/2012 14:14:37;204.7;7.1987;14.396;17.432;706.92;-25.1537380368;-68.5233080015;5005.72
27/11/2012 14:14:39;203.55;7.3013;14.525;17.437;706.92;-25.1537380368;-68.5233080015;5005.72
27/11/2012 14:14:41;204.85;7.2756;14.539;17.437;706.89;-25.1537380368;-68.5233080015;5006.2
27/11/2012 14:14:43;204.99;6.5833;14.501;17.451;706.94;-25.1537380368;-68.5233080015;5005.72
27/11/2012 14:14:45;204.85;6.4231;14.577;17.456;706.94;-25.1537320018;-68.5233000387;5006.2
27/11/2012 14:14:47;204.7;7.109;14.72;17.461;706.92;-25.1537279785;-68.5232929979;5005.24
27/11/2012 14:14:49;204.56;7.1987;14.773;17.456;706.89;-25.1537279785;-68.5232929979;5006.68
27/11/2012 14:14:51;204.99;7.6731;14.983;17.48;706.97;-25.1537279785;-68.5232929979;5006.68
27/11/2012 14:14:53;205.85;7.8974;15.035;17.47;706.94;-25.1537279785;-68.5232929979;5005.72
27/11/2012 14:14:55;206.28;9.0449;15.402;17.485;707;-25.1537279785;-68.5232929979;5005.72
27/11/2012 14:14:57;207.15;12.019;15.87;17.489;706.92;-25.153724961;-68.523285035;5005.24
27/11/2012 14:14:59;206.72;14.141;16.461;17.48;706.83;-25.1537169982;-68.5232769884;5004.76
27/11/2012 14:15:01;210.6;18.282;17.252;17.494;706.89;-25.1537109632;-68.5232700314;5005.24
27/11/2012 14:15:03;216.49;28.756;19.26;17.499;706.89;-25.1536999829;-68.523254022;5004.76
27/11/2012 14:15:05;229.85;46.846;21.52;17.504;706.83;-25.1536940318;-68.523254022;5003.8
27/11/2012 14:15:07;244.51;52.949;22.359;17.518;706.92;-25.1536810398;-68.5232469812;5003.32
27/11/2012 14:15:09;250.26;52.891;22.96;17.518;706.86;-25.1536689699;-68.5232469812;5002.84
27/11/2012 14:15:11;255;51.583;22.812;17.528;706.89;-25.1536559779;-68.523254022;5003.8
27/11/2012 14:15:13;257.73;52.128;23.871;17.542;706.97;-25.1536480151;-68.523254022;5003.32
27/11/2012 14:15:15;277.7;72.942;25.588;17.551;707;-25.1536350232;-68.5232619848;5002.36
27/11/2012 14:15:17;283.31;73.058;25.335;17.556;706.94;-25.1536249649;-68.5232619848;5002.84
27/11/2012 14:15:19;285.32;67.179;25.106;17.547;706.86;-25.1536249649;-68.5232619848;5001.88
27/11/2012 14:15:21;285.46;59.673;24.109;17.561;706.89;-25.1536249649;-68.5232619848;5001.88
27/11/2012 14:15:23;284.6;50.788;23.661;17.57;706.97;-25.1536249649;-68.5232619848;5001.4
27/11/2012 14:15:25;287.91;56.397;24.458;17.57;706.92;-25.1536249649;-68.5232619848;5001.4
27/11/2012 14:15:27;291.35;66.301;25.325;17.575;706.89;-25.1536249649;-68.5232619848;5001.88
27/11/2012 14:15:29;296.38;67.615;24.81;17.58;706.92;-25.1536249649;-68.5232619848;5000.44
27/11/2012 14:15:31;295.09;54.679;23.575;17.594;706.92;-25.1536249649;-68.5232619848;5001.4
27/11/2012 14:15:33;295.38;52.173;24.152;17.599;706.97;-25.1536249649;-68.5232619848;5001.88
27/11/2012 14:15:35;298.83;55.59;23.804;17.609;706.92;-25.1536249649;-68.5232619848;5001.88
27/11/2012 14:15:37;295.09;50.269;23.194;17.604;706.92;-25.1536249649;-68.5232700314;5002.84
27/11/2012 14:15:39;293.8;44.256;22.564;17.599;706.89;-25.1536249649;-68.5232700314;5003.32
27/11/2012 14:15:41;287.76;36.622;21.792;17.613;706.92;-25.1536249649;-68.5232700314;5003.32
27/11/2012 14:15:43;288.05;41.314;22.226;17.623;706.94;-25.1536249649;-68.5232700314;5002.84
27/11/2012 14:15:45;286.9;43.167;21.725;17.628;706.97;-25.1536249649;-68.5232700314;5002.36
27/11/2012 14:15:47;284.31;38.147;21.358;17.632;706.92;-25.1536249649;-68.5232700314;5001.88
27/11/2012 14:15:49;284.31;41.667;21.306;17.637;706.92;-25.1536249649;-68.5232700314;5002.84
27/11/2012 14:15:51;283.16;36.353;20.328;17.647;706.97;-25.1536249649;-68.5232700314;5002.36
27/11/2012 14:15:53;290.35;53.91;23.056;17.656;706.97;-25.1536249649;-68.5232700314;5002.84
27/11/2012 14:15:55;308.89;88.096;26.351;17.656;706.97;-25.1536249649;-68.5232700314;5002.36
27/11/2012 14:15:57;313.63;90.987;26.732;17.666;706.97;-25.1536249649;-68.5232700314;5003.32
27/11/2012 14:15:59;312.19;73.981;25.287;17.666;706.94;-25.1536249649;-68.5232700314;5002.36
27/11/2012 14:16:01;310.9;59.179;25.154;17.671;706.92;-25.1536249649;-68.5232700314;5002.84
27/11/2012 14:16:03;320.67;69.75;25.702;17.68;706.97;-25.1536249649;-68.5232700314;5002.36
27/11/2012 14:16:05;320.53;67.538;25.24;17.685;706.92;-25.1536249649;-68.5232700314;5002.36
27/11/2012 14:16:07;320.38;64.788;25.631;17.68;706.89;-25.1536249649;-68.5232700314;5001.88
27/11/2012 14:16:09;322.82;75.679;25.86;17.69;706.92;-25.1536249649;-68.5232700314;5002.36
27/11/2012 14:16:11;316.79;61.506;24.071;17.694;706.92;-25.1536249649;-68.5232700314;5001.88
27/11/2012 14:16:13;310.04;44.917;23.075;17.704;706.94;-25.1536249649;-68.5232700314;5001.4
27/11/2012 14:16:15;319.23;66.481;25.697;17.694;706.89;-25.1536249649;-68.5232700314;5001.88
27/11/2012 14:16:17;324.26;89.385;27.629;17.718;706.94;-25.1536249649;-68.5232769884;5001.88
27/11/2012 14:16:19;340.79;111.99;30.371;17.718;706.94;-25.1536159962;-68.523285035;4999.95
27/11/2012 14:16:21;352.71;119.49;31.11;17.737;706.97;-25.1536119729;-68.5232929979;5000.44
27/11/2012 14:16:23;358.46;108.49;30.704;17.733;706.94;-25.1536009926;-68.5233000387;5000.44
27/11/2012 14:16:25;356.16;91.808;29.197;17.747;706.97;-25.1535969693;-68.5233000387;4999.95
27/11/2012 14:16:27;352.57;72.487;27.405;17.742;706.94;-25.1535969693;-68.5233000387;4998.99
27/11/2012 14:16:29;348.98;62.603;26.599;17.752;706.94;-25.1535890065;-68.5233080015;4998.99
27/11/2012 14:16:31;340.5;57.904;25.421;17.747;706.94;-25.1535890065;-68.5233080015;4998.51
27/11/2012 14:16:33;334.75;47.199;23.747;17.756;706.92;-25.1535839774;-68.5233080015;4998.99
27/11/2012 14:16:35;323.97;35.917;22.288;17.752;706.92;-25.1535800379;-68.5233149584;4998.99
27/11/2012 14:16:37;314.78;32;21.32;17.766;706.97;-25.1535760146;-68.5233080015;4998.99
27/11/2012 14:16:39;293.65;27.276;20.471;17.761;706.92;-25.1535679679;-68.5233080015;4998.51
27/11/2012 14:16:41;289.34;27.994;19.885;17.775;707;-25.1535660401;-68.5233080015;4997.55
27/11/2012 14:16:43;285.61;29.538;20.476;17.775;706.94;-25.1535510365;-68.5233080015;4997.07
27/11/2012 14:16:45;289.2;53.455;23.099;17.785;706.94;-25.153541984;-68.5233000387;4996.59
27/11/2012 14:16:47;302.71;77.487;25.287;17.79;706.97;-25.153541984;-68.5233000387;4997.07
27/11/2012 14:16:49;305.15;77.199;25.349;17.799;707;-25.153541984;-68.5233000387;4997.07
27/11/2012 14:16:51;303.86;65.038;24.954;17.804;706.94;-25.153541984;-68.5233000387;4996.11
27/11/2012 14:16:53;492.96;111.49;38.897;17.837;707;-25.153541984;-68.5232929979;4997.07
27/11/2012 14:16:55;486.78;112.55;39.402;17.837;706.97;-25.153541984;-68.5232929979;4995.63
27/11/2012 14:16:57;490.66;125.9;40.566;17.895;707.03;-25.1535379607;-68.523285035;4996.11
27/11/2012 14:16:59;456.75;94.744;37.733;17.885;706.89;-25.1535379607;-68.523285035;4996.11
27/11/2012 14:17:01;429.74;76.821;34.929;17.904;706.97;-25.1535379607;-68.523285035;4996.11
27/11/2012 14:17:03;404.73;64.994;32.726;17.899;706.92;-25.1535379607;-68.523285035;4995.63
27/11/2012 14:17:05;384.61;63.699;31.567;17.904;706.94;-25.1535379607;-68.523285035;4995.63
27/11/2012 14:17:07;377.43;68.346;31.215;17.909;706.94;-25.1535379607;-68.523285035;4996.11
27/11/2012 14:17:09;376.42;79.064;31.162;17.914;706.97;-25.1535379607;-68.523285035;4996.11
27/11/2012 14:17:11;368.09;70.333;29.054;17.923;707;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:17:13;357.17;56.276;27.705;17.919;706.97;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:17:15;352.43;57.256;27.676;17.919;706.94;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:17:17;350.13;68.84;28.73;17.933;707;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:17:19;352.57;83.962;29.846;17.928;706.94;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:17:21;353.72;78.756;28.744;17.938;707;-25.1535379607;-68.523285035;4996.11
27/11/2012 14:17:23;349.98;69.179;28.167;17.933;706.94;-25.1535379607;-68.523285035;4996.11
27/11/2012 14:17:25;346.39;66.064;27.486;17.942;706.92;-25.1535379607;-68.523285035;4995.63
27/11/2012 14:17:27;339.49;60.212;26.713;17.952;707;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:17:29;333.89;61.058;27.238;17.961;707.03;-25.1535379607;-68.523285035;4996.11
27/11/2012 14:17:31;345.24;93.237;30.752;17.952;706.92;-25.1535360329;-68.5232769884;4996.11
27/11/2012 14:17:33;395.25;127.83;35.85;17.971;706.94;-25.1535360329;-68.5232769884;4996.59
27/11/2012 14:17:35;442.53;129.17;36.918;17.995;706.94;-25.1535360329;-68.5232769884;4996.59
27/11/2012 14:17:37;434.05;106.4;35.382;17.995;706.89;-25.1535360329;-68.5232769884;4996.59
27/11/2012 14:17:39;424.99;95.904;33.642;18.004;707;-25.1535360329;-68.5232769884;4996.11
27/11/2012 14:17:41;410.62;81.506;32.049;18.014;706.97;-25.1535360329;-68.5232769884;4996.11
27/11/2012 14:17:43;400.13;78.481;31.586;18.023;707.03;-25.1535360329;-68.5232769884;4996.11
27/11/2012 14:17:45;395.54;81.827;31.334;18.019;707;-25.1535360329;-68.5232769884;4996.11
27/11/2012 14:17:47;389.36;81.673;31.191;18.028;706.97;-25.1535360329;-68.5232769884;4996.11
27/11/2012 14:17:49;389.5;93.712;32.531;18.033;707;-25.1535360329;-68.5232769884;4996.59
27/11/2012 14:17:51;396.69;109.25;33.804;18.038;707.03;-25.1535360329;-68.5232769884;4996.11
27/11/2012 14:17:53;401.28;121.6;35.025;18.043;706.97;-25.1535360329;-68.5232769884;4996.11
27/11/2012 14:17:55;402.43;121.94;34.786;18.047;706.97;-25.1535360329;-68.5232769884;4996.11
27/11/2012 14:17:57;402.29;106.12;33.003;18.047;707;-25.1535360329;-68.5232769884;4996.59
27/11/2012 14:17:59;392.95;85.628;31.148;18.057;706.97;-25.1535360329;-68.5232769884;4995.63
27/11/2012 14:18:01;384.47;79.436;31.114;18.057;706.97;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:03;387.06;97.288;33.122;18.071;707;-25.1535379607;-68.523285035;4996.11
27/11/2012 14:18:05;393.09;117.65;34.624;18.071;707.03;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:07;396.69;125.98;35.807;18.081;707;-25.1535379607;-68.523285035;4996.11
27/11/2012 14:18:09;403.73;132.03;36.608;18.081;707;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:11;439.22;131.72;38.887;18.119;707;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:13;453.45;127.4;37.461;18.147;707;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:15;440.51;106.96;35.32;18.152;707;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:17;428.44;94.699;33.913;18.152;706.97;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:19;414.65;85.173;32.869;18.171;707.11;-25.1535379607;-68.523285035;4997.07
27/11/2012 14:18:21;409.76;88.801;32.755;18.167;707.06;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:23;404.88;83.91;31.305;18.167;706.97;-25.1535379607;-68.523285035;4997.07
27/11/2012 14:18:25;392.95;71.013;29.865;18.181;707.03;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:27;385.91;73.942;30.657;18.186;707.06;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:29;383.47;80.237;30.146;18.186;707;-25.1535379607;-68.523285035;4997.55
27/11/2012 14:18:31;376.71;72.199;29.474;18.19;707.06;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:33;376.42;76.192;30.17;18.19;707;-25.1535379607;-68.523285035;4997.07
27/11/2012 14:18:35;379.87;97.968;32.025;18.195;706.97;-25.1535379607;-68.523285035;4997.07
27/11/2012 14:18:37;379.73;97.981;31.296;18.195;706.97;-25.1535379607;-68.523285035;4997.07
27/11/2012 14:18:39;378;91.801;31.501;18.214;707.03;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:41;378.87;100.88;32.516;18.214;707;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:43;377.57;100.04;32.087;18.219;706.97;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:45;379.15;103.68;33.136;18.229;707.03;-25.1535379607;-68.523285035;4996.11
27/11/2012 14:18:47;382.32;112.22;34.357;18.229;706.97;-25.1535379607;-68.523285035;4996.11
27/11/2012 14:18:49;393.38;130.42;35.664;18.243;707.06;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:51;393.09;117.68;34.061;18.248;707;-25.1535379607;-68.523285035;4997.07
27/11/2012 14:18:53;391.8;99.776;32.764;18.248;707.03;-25.1535379607;-68.523285035;4997.07
27/11/2012 14:18:55;388.21;85.397;30.971;18.257;706.94;-25.1535379607;-68.523285035;4997.07
27/11/2012 14:18:57;378.87;68.231;28.764;18.252;707;-25.1535379607;-68.523285035;4996.59
27/11/2012 14:18:59;359.9;53.853;26.775;18.262;707;-25.1535379607;-68.523285035;4997.55
27/11/2012 14:19:01;345.39;46.173;26.036;18.257;706.97;-25.1535379607;-68.5232769884;4997.55
27/11/2012 14:19:03;343.09;61.712;27.309;18.267;706.94;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:19:05;343.52;74.853;28.153;18.281;707.06;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:19:07;345.53;85.314;29.298;18.286;707;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:19:09;347.83;89.635;29.512;18.286;706.97;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:19:11;345.96;85.192;29.069;18.3;707.06;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:19:13;345.39;77.622;28.654;18.295;707;-25.1535379607;-68.5232769884;4997.55
27/11/2012 14:19:15;345.39;71.083;27.714;18.305;707;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:19:17;342.8;70.186;28.01;18.305;706.94;-25.1535379607;-68.5232769884;4997.55
27/11/2012 14:19:19;341.79;68.673;27.09;18.314;707;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:19:21;337.19;59.731;26.155;18.314;707;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:19:23;328;56.346;25.845;18.324;707.06;-25.1535379607;-68.5232769884;4997.55
27/11/2012 14:19:25;323.4;54.25;25.311;18.338;707.03;-25.1535379607;-68.5232769884;4998.03
27/11/2012 14:19:27;320.67;54.231;25.54;18.333;707;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:19:29;319.52;60.801;25.721;18.338;707;-25.1535379607;-68.5232769884;4997.55
27/11/2012 14:19:31;306.73;53.378;24.486;18.348;707.03;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:19:33;299.11;40.115;23.06;18.348;707;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:19:35;283.59;30.397;21.988;18.357;707.03;-25.1535379607;-68.5232769884;4997.55
27/11/2012 14:19:37;277.42;24.609;21.058;18.362;707;-25.1535379607;-68.5232769884;4997.55
27/11/2012 14:19:39;270.81;20.429;20.199;18.367;707.06;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:19:41;267.07;18.564;19.718;18.367;707.03;-25.1535340212;-68.5232769884;4998.03
27/11/2012 14:19:43;265.92;20.897;19.608;18.372;707.06;-25.1535340212;-68.5232769884;4997.55
27/11/2012 14:19:45;264.77;22.827;19.632;18.376;707.03;-25.1535340212;-68.5232769884;4997.55
27/11/2012 14:19:47;263.76;23.391;19.322;18.386;707.08;-25.1535340212;-68.5232769884;4997.55
27/11/2012 14:19:49;260.03;19.269;18.568;18.386;707;-25.1535340212;-68.5232769884;4997.07
27/11/2012 14:19:51;257.73;15.673;17.982;18.391;707.06;-25.1535340212;-68.5232769884;4997.55
27/11/2012 14:19:53;254.14;15.064;17.624;18.395;707;-25.1535340212;-68.5232769884;4997.07
27/11/2012 14:19:55;252.99;18.981;18.206;18.4;707.06;-25.1535340212;-68.5232769884;4997.55
27/11/2012 14:19:57;254.28;24.468;18.383;18.41;707.06;-25.1535340212;-68.5232769884;4997.07
27/11/2012 14:19:59;251.84;21.686;18.287;18.414;707.03;-25.1535340212;-68.5232769884;4996.59
27/11/2012 14:20:01;254.28;31.071;19.856;18.424;707.03;-25.1535340212;-68.5232769884;4996.11
27/11/2012 14:20:03;256.72;41.186;20.667;18.429;707.06;-25.1535340212;-68.5232769884;4997.07
27/11/2012 14:20:05;258.73;44.833;21.234;18.424;707.03;-25.1535340212;-68.5232769884;4997.07
27/11/2012 14:20:07;260.17;50.814;22.665;18.438;707.03;-25.1535340212;-68.5232769884;4996.59
27/11/2012 14:20:09;267.07;60.635;23.881;18.438;707.03;-25.1535340212;-68.5232769884;4996.59
27/11/2012 14:20:11;274.25;64.385;24.367;18.443;707;-25.1535340212;-68.5232769884;4997.07
27/11/2012 14:20:13;276.7;64.833;25.206;18.457;707.08;-25.1535340212;-68.5232769884;4997.07
27/11/2012 14:20:15;281.3;70.878;25.917;18.462;707.03;-25.1535340212;-68.5232769884;4998.03
27/11/2012 14:20:17;285.89;71.269;26.627;18.467;707.03;-25.1535340212;-68.5232769884;4997.07
27/11/2012 14:20:19;313.77;86.571;28.892;18.472;707;-25.1535340212;-68.5232769884;4997.07
27/11/2012 14:20:21;340.21;114.28;31.691;18.486;707.08;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:20:23;362.34;130.27;33.584;18.481;706.97;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:20:25;383.47;120.38;33.48;18.491;707;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:20:27;382.46;95.25;31.133;18.5;707;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:20:29;380.3;79.276;29.836;18.51;707.06;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:20:31;374.41;72.705;29.035;18.515;707.06;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:20:33;369.1;70.045;28.024;18.519;707.06;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:20:35;359.61;59.609;26.613;18.524;707.03;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:20:37;352.86;57.423;26.255;18.534;707.03;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:20:39;350.27;59.987;26.322;18.534;707.03;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:20:41;345.53;61.295;26.122;18.534;707;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:20:43;342.94;60.423;25.788;18.538;707.03;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:20:45;330.58;59.564;25.783;18.548;707.03;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:20:47;328.86;59.731;25.84;18.543;706.94;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:20:49;327.85;62.551;25.874;18.558;707;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:20:51;325.55;57.91;25.178;18.558;707;-25.1535379607;-68.5232769884;4996.11
27/11/2012 14:20:53;323.11;51.397;24.419;18.562;707.03;-25.1535379607;-68.5232769884;4997.55
27/11/2012 14:20:55;321.96;54.058;24.892;18.572;707.03;-25.1535379607;-68.5232769884;4997.55
27/11/2012 14:20:57;322.11;57.564;25.383;18.572;707.03;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:20:59;323.4;69.865;26.751;18.586;707.08;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:21:01;325.41;73.532;26.422;18.581;706.97;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:21:03;328.29;65.231;25.902;18.596;707.08;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:21:05;325.7;61.974;25.311;18.591;707.03;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:21:07;324.55;60.744;25.502;18.6;707.08;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:21:09;322.25;58.032;24.682;18.615;707.06;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:21:11;320.81;51.327;24.195;18.6;707.03;-25.1535379607;-68.5232769884;4997.55
27/11/2012 14:21:13;317.22;50.737;23.838;18.615;707.03;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:21:15;314.92;48.481;23.428;18.615;707.03;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:21:17;311.47;44.551;22.693;18.62;707.03;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:21:19;308.89;43.942;22.994;18.62;707.03;-25.1535379607;-68.5232769884;4998.03
27/11/2012 14:21:21;306.87;52.333;23.971;18.639;707.08;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:21:23;307.45;60.34;24.524;18.634;706.97;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:21:25;306.73;61.692;24.572;18.643;707.03;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:21:27;310.04;67.083;25.75;18.648;707.03;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:21:29;310.32;69.744;25.855;18.653;707.08;-25.1535379607;-68.5232769884;4998.03
27/11/2012 14:21:31;312.19;67.75;25.449;18.653;707.06;-25.1535379607;-68.5232769884;4997.55
27/11/2012 14:21:33;310.04;56.346;24.272;18.658;707;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:21:35;308.02;50.66;24.119;18.667;707.06;-25.1535379607;-68.5232769884;4997.07
27/11/2012 14:21:37;311.47;68.154;26.375;18.672;707.03;-25.1535379607;-68.5232769884;4997.55
27/11/2012 14:21:39;316.36;78.949;26.298;18.686;707.06;-25.1535379607;-68.5232769884;4996.59
27/11/2012 14:21:41;320.96;75.314;27.166;18.682;707.06;-25.1535340212;-68.5232769884;4996.59
27/11/2012 14:21:43;331.73;85.5;28.253;18.691;707.06;-25.1535279863;-68.5232700314;4998.03
27/11/2012 14:21:45;333.03;83.481;27.61;18.691;707.03;-25.1535279863;-68.5232700314;4998.03
27/11/2012 14:21:47;332.88;71.897;26.694;18.691;707.03;-25.1535279863;-68.5232700314;4997.07
27/11/2012 14:21:49;330.44;60.397;25.302;18.705;707.08;-25.1535279863;-68.5232700314;4995.15
27/11/2012 14:21:51;324.41;49.949;24.386;18.705;707;-25.1535279863;-68.5232700314;4997.55
27/11/2012 14:21:53;319.52;48.904;23.914;18.701;707;-25.1535279863;-68.5232700314;4998.03
27/11/2012 14:21:55;301.41;47.006;23.552;18.71;707.03;-25.1535279863;-68.5232700314;4998.51
27/11/2012 14:21:57;293.08;44.41;22.975;18.715;707.03;-25.1535279863;-68.5232700314;4998.03
27/11/2012 14:21:59;291.93;46.205;23.189;18.715;707.03;-25.1535279863;-68.5232700314;4997.55
27/11/2012 14:22:01;291.93;52.359;23.728;18.724;707.03;-25.1535279863;-68.5232700314;4997.55
27/11/2012 14:22:03;296.82;66.929;25.778;18.724;707.03;-25.1535279863;-68.5232700314;4997.55
27/11/2012 14:22:05;304;79.686;26.351;18.729;706.97;-25.1535279863;-68.5232700314;4998.51
27/11/2012 14:22:07;318.8;90.506;28.721;18.748;707.06;-25.1535279863;-68.5232700314;4998.51
27/11/2012 14:22:09;358.61;132.03;31.892;18.744;706.97;-25.1535279863;-68.5232700314;4998.99
27/11/2012 14:22:11;361.19;113.46;30.69;18.753;707.03;-25.1535279863;-68.5232700314;4998.51
27/11/2012 14:22:13;363.63;79.904;28.339;18.758;707.06;-25.1535279863;-68.5232700314;4998.99
27/11/2012 14:22:15;369.67;54.128;25.955;18.767;707.11;-25.1535279863;-68.5232700314;4998.03
27/11/2012 14:22:17;376.71;38.064;24.262;18.763;707.06;-25.1535279863;-68.5232619848;4998.03
27/11/2012 14:22:19;383.61;34.378;23.237;18.763;707;-25.1535299979;-68.5232469812;4998.99
27/11/2012 14:22:21;380.16;32.397;22.369;18.767;707.03;-25.1535340212;-68.5232469812;4999.47
27/11/2012 14:22:23;371.83;30.821;21.496;18.772;707.06;-25.1535340212;-68.5232390184;4999.47
27/11/2012 14:22:25;360.9;30.179;21.267;18.777;707;-25.1535450015;-68.5232390184;4999.47
27/11/2012 14:22:27;350.56;38.987;22.126;18.786;707;-25.1535490248;-68.5232240148;5000.44
27/11/2012 14:22:29;349.27;52.212;23.614;18.786;707;-25.1535510365;-68.5232240148;5000.92
27/11/2012 14:22:31;352.86;70.551;25.559;18.796;707;-25.1535529643;-68.5232240148;5000.44
27/11/2012 14:22:33;351.71;80.718;26.365;18.801;707.03;-25.1535589993;-68.5232090112;5001.4
27/11/2012 14:22:35;349.12;74.756;25.416;18.801;706.97;-25.1535589993;-68.5232090112;5001.4
27/11/2012 14:22:37;343.37;62.917;24.906;18.805;707.06;-25.1535589993;-68.5232090112;5001.88
27/11/2012 14:22:39;340.93;58.179;24.515;18.815;707.06;-25.1535589993;-68.5232090112;5002.36
27/11/2012 14:22:41;337.48;55.462;24.253;18.815;707.06;-25.153561011;-68.5231930017;5002.84
27/11/2012 14:22:43;335.18;52.288;23.819;18.825;707.06;-25.1535589993;-68.5231859609;5003.32
27/11/2012 14:22:45;330.44;48.455;23.308;18.815;707;-25.1535589993;-68.5231859609;5002.84
27/11/2012 14:22:47;330.44;46.596;23.313;18.825;707;-25.1535569876;-68.5231779981;5002.84
27/11/2012 14:22:49;331.73;51.487;24.047;18.834;707.06;-25.1535569876;-68.5231700353;5002.84
27/11/2012 14:22:51;330.3;58.064;24.186;18.834;707;-25.153561011;-68.5231550317;5003.8
27/11/2012 14:22:53;326.99;56.75;24.081;18.844;707.06;-25.153561011;-68.5231400281;5003.8
27/11/2012 14:22:55;324.98;52.263;23.094;18.839;707;-25.1535630226;-68.5231250245;5003.8
27/11/2012 14:22:57;318.37;42.308;22.297;18.839;706.97;-25.1535589993;-68.5231090151;5004.28
27/11/2012 14:22:59;312.77;42.321;22.665;18.853;707;-25.1535589993;-68.5231090151;5004.76
27/11/2012 14:23:01;310.18;49.647;22.603;18.848;707;-25.1535589993;-68.5231090151;5004.76
27/11/2012 14:23:03;308.02;44.968;22.278;18.867;707.06;-25.1535589993;-68.5231090151;5004.76
27/11/2012 14:23:05;302.42;52.397;24.71;18.872;707.08;-25.1535589993;-68.5231090151;5005.24
